volume_lookback,high_volume_percentile_threshold,atr_length,max_displacement_atr,near_vwap_threshold_atr,reversal_horizon_bars,trade_count,hit_rate,expectancy_after_cost,profit_factor,validation_status,passes_hard_filters
50,90.0,40,0.2,0.75,20,18,0.8333333333333334,1.5356593507713114,3.0909128830475625,CANDIDATE,False
50,90.0,40,0.3,0.1,5,28,0.39285714285714285,-0.6437648503889639,0.46527986321899834,CANDIDATE,False
50,90.0,40,0.3,0.1,10,28,0.5714285714285714,0.10646447094469684,1.0896812631303059,CANDIDATE,False
50,90.0,40,0.3,0.1,15,28,0.6071428571428571,0.14668153841168013,1.0964104008339632,CANDIDATE,False
50,90.0,40,0.3,0.1,20,28,0.75,0.5034672526973216,1.4024288631323705,CANDIDATE,False
50,90.0,40,0.3,0.25,5,28,0.39285714285714285,-0.6437648503889639,0.46527986321899834,CANDIDATE,False
50,90.0,40,0.3,0.25,10,28,0.5714285714285714,0.10646447094469684,1.0896812631303059,CANDIDATE,False
50,90.0,40,0.3,0.25,15,28,0.6071428571428571,0.14668153841168013,1.0964104008339632,CANDIDATE,False
50,90.0,40,0.3,0.25,20,28,0.75,0.5034672526973216,1.4024288631323705,CANDIDATE,False
50,90.0,40,0.3,0.5,5,25,0.36,-0.6437831623386592,0.48530287628837515,CANDIDATE,False
50,90.0,40,0.3,0.5,10,25,0.56,0.1628736775550351,1.1286928552109825,CANDIDATE,False
50,90.0,40,0.3,0.5,15,25,0.6,0.34271679311816117,1.2276885418005261,CANDIDATE,False
50,90.0,40,0.3,0.5,20,25,0.76,0.7703167931181087,1.6559236998622995,CANDIDATE,False
50,90.0,40,0.3,0.75,5,24,0.3333333333333333,-0.7075959271204132,0.45691390307368956,CANDIDATE,False
50,90.0,40,0.3,0.75,10,24,0.5416666666666666,0.13267161443551836,1.1006358643000043,CANDIDATE,False
50,90.0,40,0.3,0.75,15,24,0.5833333333333334,0.320008193147108,1.2040977049038104,CANDIDATE,False
50,90.0,40,0.3,0.75,20,24,0.75,0.7654248598137201,1.6256878963056358,CANDIDATE,False
50,90.0,40,0.4,0.1,5,31,0.41935483870967744,-0.7034005100287041,0.4251142681020942,CANDIDATE,False
50,90.0,40,0.4,0.1,10,31,0.5161290322580645,-0.08383854237258821,0.9330501078426067,CANDIDATE,False
50,90.0,40,0.4,0.1,15,31,0.5806451612903226,-0.06621027380735482,0.9600910268709373,CANDIDATE,False
50,90.0,40,0.4,0.1,20,31,0.7096774193548387,0.3089510165152587,1.22684702775873,CANDIDATE,False
50,90.0,40,0.4,0.25,5,31,0.41935483870967744,-0.7034005100287041,0.4251142681020942,CANDIDATE,False
50,90.0,40,0.4,0.25,10,31,0.5161290322580645,-0.08383854237258821,0.9330501078426067,CANDIDATE,False
50,90.0,40,0.4,0.25,15,31,0.5806451612903226,-0.06621027380735482,0.9600910268709373,CANDIDATE,False
50,90.0,40,0.4,0.25,20,31,0.7096774193548387,0.3089510165152587,1.22684702775873,CANDIDATE,False
50,90.0,40,0.4,0.5,5,28,0.39285714285714285,-0.7098063949451898,0.4399949546784339,CANDIDATE,False
50,90.0,40,0.4,0.5,10,28,0.5,-0.05386278789735245,0.9594799016355273,CANDIDATE,False
50,90.0,40,0.4,0.5,15,28,0.5714285714285714,0.08601136658567807,1.051836381067556,CANDIDATE,False
50,90.0,40,0.4,0.5,20,28,0.7142857142857143,0.5263685094428833,1.4032371618167576,CANDIDATE,False
50,90.0,40,0.4,0.75,5,27,0.37037037037037035,-0.7689741574403242,0.4149816215585887,CANDIDATE,False
50,90.0,40,0.4,0.75,10,27,0.48148148148148145,-0.08873634272404834,0.9356291979164697,CANDIDATE,False
50,90.0,40,0.4,0.75,15,27,0.5555555555555556,0.056318335999094415,1.0327291233744154,CANDIDATE,False
50,90.0,40,0.4,0.75,20,27,0.7037037037037037,0.5129850026658258,1.3789492495753475,CANDIDATE,False
50,90.0,40,0.5,0.1,5,36,0.4166666666666667,-0.801817105857986,0.3826899954900291,CANDIDATE,False
50,90.0,40,0.5,0.1,10,36,0.4722222222222222,-0.4955276337096721,0.6751230228820206,CANDIDATE,False
