signal_name,event_position,timestamp,symbol,session_date,session_bucket,location_vs_vwap,direction,entry_price,target_or_horizon_exit_price,pure_horizon_exit_price,vwap_touched,bars_to_vwap_touch,horizon_bars,gross_pnl_points,gross_pnl_value,cost_points,cost_value,net_pnl_points,net_pnl_value,pure_horizon_gross_pnl_points,pure_horizon_net_pnl_value,win,pure_horizon_win,mfe_points,mae_points,mfe_mae_ratio,volume_percentile,volume_percentile_band,displacement_atr,displacement_atr_band,vwap_distance_atr,vwap_distance_atr_band
absorption_vwap,30647,2021-07-21 09:40:00-04:00,MNQ.v.0,2021-07-21,first_30m,above_vwap,short,14732.5,14722.456163307748,14763.5,True,1.0,15,10.043836692251716,20.087673384503432,0.5,1.0,9.543836692251716,19.087673384503432,-31.0,-63.0,True,False,15.0,35.25,0.425531914893617,95.0,<=95,0.07117437722419928,0-0.10,0.7504510101246773,0.50-1.00
absorption_vwap,30802,2021-07-23 09:35:00-04:00,MNQ.v.0,2021-07-23,first_30m,below_vwap,long,14949.5,14956.740618962369,15018.75,True,2.0,15,7.240618962368899,14.481237924737798,0.5,1.0,6.740618962368899,13.481237924737798,69.25,137.5,True,True,69.25,12.25,5.653061224489796,97.0,95-97.5,0.06302521008403361,0-0.10,-0.5874469716276385,0.50-1.00
absorption_vwap,30963,2021-07-27 10:00:00-04:00,MNQ.v.0,2021-07-27,morning,below_vwap,long,15039.75,14861.5,14861.5,False,,15,-178.25,-356.5,0.5,1.0,-178.75,-357.5,-178.25,-357.5,False,False,3.5,178.25,0.019635343618513323,96.0,95-97.5,0.2178649237472767,0.20-0.30,-2.0074781958643215,>2.00
absorption_vwap,30966,2021-07-27 10:15:00-04:00,MNQ.v.0,2021-07-27,morning,below_vwap,long,14972.5,14838.75,14838.75,False,,15,-133.75,-267.5,0.5,1.0,-134.25,-268.5,-133.75,-268.5,False,False,19.25,136.75,0.14076782449725778,95.0,<=95,0.019601437438745508,0-0.10,-5.212898639179497,>2.00
absorption_vwap,31272,2021-08-02 09:45:00-04:00,MNQ.v.0,2021-08-02,first_30m,below_vwap,long,14958.75,14989.751072751567,15023.5,True,5.0,15,31.001072751567335,62.00214550313467,0.5,1.0,30.501072751567335,61.00214550313467,64.75,128.5,True,True,71.75,22.75,3.1538461538461537,95.0,<=95,0.2207041513399895,0.20-0.30,-1.9548758435039835,1.00-2.00
absorption_vwap,31349,2021-08-03 09:40:00-04:00,MNQ.v.0,2021-08-03,first_30m,above_vwap,short,14979.75,14975.320009254721,14908.5,True,2.0,15,4.429990745278701,8.859981490557402,0.5,1.0,3.929990745278701,7.859981490557402,71.25,141.5,True,True,117.0,29.0,4.0344827586206895,96.0,95-97.5,0.06829823562891292,0-0.10,0.28548599284772,0.25-0.50
absorption_vwap,31350,2021-08-03 09:45:00-04:00,MNQ.v.0,2021-08-03,first_30m,above_vwap,short,14984.25,14978.978313672365,14909.75,True,1.0,15,5.2716863276345975,10.543372655269195,0.5,1.0,4.7716863276345975,9.543372655269195,74.5,148.0,True,True,121.5,1.5,81.0,96.0,95-97.5,0.2850754611514813,0.20-0.30,0.3368375401431815,0.25-0.50
absorption_vwap,31425,2021-08-04 09:30:00-04:00,MNQ.v.0,2021-08-04,first_30m,below_vwap,long,15044.0,15048.166666666666,15038.25,True,1.0,15,4.16666666666606,8.33333333333212,0.5,1.0,3.6666666666660603,7.333333333332121,-5.75,-12.5,True,False,25.25,47.25,0.5343915343915344,100.0,99-100,0.09004502251125562,0-0.10,-0.295147573786857,0.25-0.50
absorption_vwap,31503,2021-08-05 09:30:00-04:00,MNQ.v.0,2021-08-05,first_30m,above_vwap,short,15099.75,15093.0,15129.5,True,2.0,15,6.75,13.5,0.5,1.0,6.25,12.5,-29.75,-60.5,True,False,12.5,37.0,0.33783783783783783,99.0,97.5-99,0.09677419354838711,0-0.10,0.5419354838709678,0.50-1.00
absorption_vwap,31659,2021-08-09 09:30:00-04:00,MNQ.v.0,2021-08-09,first_30m,below_vwap,long,15117.5,15123.583333333336,15109.5,True,11.0,15,6.083333333335759,12.166666666671517,0.5,1.0,5.583333333335759,11.166666666671517,-8.0,-17.0,True,False,20.75,48.5,0.42783505154639173,99.0,97.5-99,0.19575856443719414,0.10-0.20,-0.5954323001633696,0.50-1.00
absorption_vwap,32262,2021-08-18 14:15:00-04:00,MNQ.v.0,2021-08-18,afternoon,below_vwap,long,14951.25,14992.584240212364,14920.25,True,2.0,15,41.33424021236351,82.66848042472702,0.5,1.0,40.83424021236351,81.66848042472702,-31.0,-63.0,True,False,59.0,35.0,1.6857142857142857,98.0,97.5-99,0.02816240319173903,0-0.10,-2.299980673777809,>2.00
absorption_vwap,32908,2021-08-31 09:35:00-04:00,MNQ.v.0,2021-08-31,first_30m,below_vwap,long,15553.75,15560.715111926045,15546.0,True,1.0,15,6.965111926045211,13.930223852090421,0.5,1.0,6.465111926045211,12.930223852090421,-7.75,-16.5,True,False,14.75,39.75,0.3710691823899371,98.0,97.5-99,0.1566579634464752,0.10-0.20,-0.884084796453808,0.50-1.00
absorption_vwap,33263,2021-09-07 09:40:00-04:00,MNQ.v.0,2021-09-07,first_30m,above_vwap,short,15654.5,15647.429883528395,15674.5,True,1.0,15,7.070116471604706,14.140232943209412,0.5,1.0,6.570116471604706,13.140232943209412,-20.0,-41.0,True,False,47.5,23.25,2.043010752688172,98.0,97.5-99,0.23195876288659795,0.20-0.30,1.0546571863306247,1.00-2.00
absorption_vwap,33269,2021-09-07 10:10:00-04:00,MNQ.v.0,2021-09-07,morning,below_vwap,long,15622.0,15636.789113779168,15643.25,True,2.0,15,14.789113779168474,29.57822755833695,0.5,1.0,14.289113779168474,28.57822755833695,21.25,41.5,True,True,55.75,10.0,5.575,97.0,95-97.5,0.18081366147664493,0.10-0.20,-1.812851485183543,1.00-2.00
absorption_vwap,33340,2021-09-08 09:35:00-04:00,MNQ.v.0,2021-09-08,first_30m,below_vwap,long,15626.75,15634.223636249371,15545.0,True,2.0,15,7.473636249371339,14.947272498742677,0.5,1.0,6.973636249371339,13.947272498742677,-81.75,-164.5,True,False,32.25,89.5,0.36033519553072624,95.0,<=95,0.1578255151249452,0.10-0.20,-0.7863536606089966,0.50-1.00
absorption_vwap,33369,2021-09-08 12:00:00-04:00,MNQ.v.0,2021-09-08,midday,below_vwap,long,15543.0,15591.861377172989,15593.0,True,4.0,15,48.861377172988796,97.72275434597759,0.5,1.0,48.361377172988796,96.72275434597759,50.0,99.0,True,True,62.0,0.25,248.0,97.0,95-97.5,0.064550833781603,0-0.10,-3.137904927788411,>2.00
absorption_vwap,33576,2021-09-13 09:45:00-04:00,MNQ.v.0,2021-09-13,first_30m,below_vwap,long,15449.75,15416.75,15416.75,False,,15,-33.0,-66.0,0.5,1.0,-33.5,-67.0,-33.0,-67.0,False,False,21.0,91.5,0.22950819672131148,97.0,95-97.5,0.029239766081871343,0-0.10,-2.2498253269255035,>2.00
absorption_vwap,33651,2021-09-14 09:30:00-04:00,MNQ.v.0,2021-09-14,first_30m,below_vwap,long,15490.5,15498.583333333334,15399.0,True,1.0,15,8.08333333333394,16.16666666666788,0.5,1.0,7.58333333333394,15.16666666666788,-91.5,-184.0,True,False,28.0,97.25,0.2879177377892031,99.0,97.5-99,0.14563106796116504,0.10-0.20,-0.40453074433659897,0.25-0.50
absorption_vwap,34276,2021-09-24 09:35:00-04:00,MNQ.v.0,2021-09-24,first_30m,above_vwap,short,15223.0,15217.584098420219,15210.5,True,2.0,15,5.415901579781348,10.831803159562696,0.5,1.0,4.915901579781348,9.831803159562696,12.5,24.0,True,True,25.25,39.75,0.6352201257861635,97.0,95-97.5,0.03251151449471688,0-0.10,0.30339105368396735,0.25-0.50
absorption_vwap,34822,2021-10-05 09:35:00-04:00,MNQ.v.0,2021-10-05,first_30m,below_vwap,long,14524.25,14532.004883503341,14673.0,True,1.0,15,7.7548835033412615,15.509767006682523,0.5,1.0,7.2548835033412615,14.509767006682523,148.75,296.5,True,True,150.5,2.75,54.72727272727273,95.0,<=95,0.16928657799274485,0.10-0.20,-0.25811796866880327,0.25-0.50
absorption_vwap,35058,2021-10-08 09:45:00-04:00,MNQ.v.0,2021-10-08,first_30m,above_vwap,short,14890.0,14885.615746389123,14841.0,True,1.0,15,4.38425361087684,8.76850722175368,0.5,1.0,3.88425361087684,7.76850722175368,49.0,97.0,True,True,74.0,20.5,3.6097560975609757,96.0,95-97.5,0.04726890756302521,0-0.10,0.2763185048871958,0.25-0.50
absorption_vwap,35211,2021-10-12 09:30:00-04:00,MNQ.v.0,2021-10-12,first_30m,above_vwap,short,14765.25,14749.333333333334,14665.0,True,1.0,15,15.91666666666606,31.83333333333212,0.5,1.0,15.41666666666606,30.83333333333212,100.25,199.5,True,True,116.75,9.0,12.972222222222221,100.0,99-100,0.29254022428083865,0.20-0.30,0.9019990248658837,0.50-1.00
absorption_vwap,35220,2021-10-12 10:15:00-04:00,MNQ.v.0,2021-10-12,morning,below_vwap,long,14689.0,14704.184906283403,14663.0,True,10.0,15,15.184906283402597,30.369812566805194,0.5,1.0,14.684906283402597,29.369812566805194,-26.0,-53.0,True,False,16.75,57.0,0.29385964912280704,98.0,97.5-99,0.20637219406227372,0.20-0.30,-0.6705969420739724,0.50-1.00
absorption_vwap,35343,2021-10-13 14:00:00-04:00,MNQ.v.0,2021-10-13,afternoon,above_vwap,short,14747.0,14744.25,14744.25,False,,15,2.75,5.5,0.5,1.0,2.25,4.5,2.75,4.5,True,True,24.5,28.75,0.8521739130434782,95.0,<=95,0.21004726063364257,0.20-0.30,1.0922094910591387,1.00-2.00
absorption_vwap,35725,2021-10-20 13:20:00-04:00,MNQ.v.0,2021-10-20,midday,below_vwap,long,15340.75,15368.75,15368.75,False,,15,28.0,56.0,0.5,1.0,27.5,55.0,28.0,55.0,True,True,33.5,7.0,4.785714285714286,95.0,<=95,0.24206562668101128,0.20-0.30,-4.068342302015509,>2.00
absorption_vwap,35915,2021-10-25 09:40:00-04:00,MNQ.v.0,2021-10-25,first_30m,below_vwap,long,15355.75,15378.33511222937,15409.0,True,3.0,15,22.58511222936977,45.17022445873954,0.5,1.0,22.08511222936977,44.17022445873954,53.25,105.5,True,True,64.25,11.5,5.586956521739131,100.0,99-100,0.10701545778834722,0.10-0.20,-1.0742027219676467,1.00-2.00
absorption_vwap,36069,2021-10-27 09:30:00-04:00,MNQ.v.0,2021-10-27,first_30m,below_vwap,long,15574.0,15580.583333333334,15617.25,True,1.0,15,6.58333333333394,13.16666666666788,0.5,1.0,6.08333333333394,12.16666666666788,43.25,85.5,True,True,74.0,15.75,4.698412698412699,100.0,99-100,0.17937219730941703,0.10-0.20,-0.27279521674143226,0.25-0.50
absorption_vwap,36072,2021-10-27 09:45:00-04:00,MNQ.v.0,2021-10-27,first_30m,above_vwap,short,15629.5,15596.482715968848,15628.5,True,3.0,15,33.017284031151576,66.03456806230315,0.5,1.0,32.517284031151576,65.03456806230315,1.0,1.0,True,True,67.5,31.0,2.1774193548387095,95.0,<=95,0.1948403391665163,0.10-0.20,1.4295775153303947,1.00-2.00
absorption_vwap,36150,2021-10-28 09:45:00-04:00,MNQ.v.0,2021-10-28,first_30m,above_vwap,short,15671.0,15664.490719290272,15715.25,True,1.0,15,6.509280709728046,13.018561419456091,0.5,1.0,6.009280709728046,12.018561419456091,-44.25,-89.5,True,False,21.75,76.25,0.28524590163934427,95.0,<=95,0.24303073624017155,0.20-0.30,0.3436329212138982,0.25-0.50
absorption_vwap,36615,2021-11-05 09:30:00-04:00,MNQ.v.0,2021-11-05,first_30m,above_vwap,short,16415.5,16411.166666666668,16420.75,True,2.0,15,4.333333333332121,8.666666666664241,0.5,1.0,3.8333333333321207,7.666666666664241,-5.25,-11.5,True,False,40.5,33.0,1.2272727272727273,100.0,99-100,0.2877070619006103,0.20-0.30,0.2528334786398668,0.25-0.50
absorption_vwap,37083,2021-11-15 09:30:00-05:00,MNQ.v.0,2021-11-15,first_30m,above_vwap,short,16242.5,16234.25,16172.75,True,1.0,15,8.25,16.5,0.5,1.0,7.75,15.5,69.75,138.5,True,True,96.5,11.25,8.577777777777778,100.0,99-100,0.11650485436893204,0.10-0.20,0.6407766990291263,0.50-1.00
absorption_vwap,37163,2021-11-16 09:40:00-05:00,MNQ.v.0,2021-11-16,first_30m,above_vwap,short,16240.75,16215.205442111033,16230.75,True,2.0,15,25.544557888966665,51.08911577793333,0.5,1.0,25.044557888966665,50.08911577793333,10.0,19.0,True,True,46.25,19.5,2.371794871794872,95.0,<=95,0.10989010989010989,0.10-0.20,1.3898108730201464,1.00-2.00
absorption_vwap,37319,2021-11-18 09:40:00-05:00,MNQ.v.0,2021-11-18,first_30m,above_vwap,short,16382.0,16376.269347214487,16359.0,True,2.0,15,5.730652785512575,11.46130557102515,0.5,1.0,5.230652785512575,10.46130557102515,23.0,45.0,True,True,78.25,39.75,1.9685534591194969,95.0,<=95,0.029105020616056267,0-0.10,0.3481340452396357,0.25-0.50
absorption_vwap,37559,2021-11-23 10:10:00-05:00,MNQ.v.0,2021-11-23,morning,below_vwap,long,16285.25,16246.75,16246.75,False,,15,-38.5,-77.0,0.5,1.0,-39.0,-78.0,-38.5,-78.0,False,False,23.5,144.75,0.16234887737478412,95.0,<=95,0.169209075759518,0.10-0.20,-1.779960716053928,1.00-2.00
absorption_vwap,37794,2021-11-29 09:30:00-05:00,MNQ.v.0,2021-11-29,first_30m,below_vwap,long,16230.5,16242.916666666666,16266.25,True,1.0,15,12.41666666666606,24.83333333333212,0.5,1.0,11.91666666666606,23.83333333333212,35.75,70.5,True,True,83.75,22.5,3.7222222222222223,100.0,99-100,0.2533378979801438,0.20-0.30,-0.3537601278100941,0.25-0.50
absorption_vwap,38021,2021-12-01 15:25:00-05:00,MNQ.v.0,2021-12-01,afternoon,below_vwap,long,15979.0,15875.5,15875.5,False,,6,-103.5,-207.0,0.5,1.0,-104.0,-208.0,-103.5,-208.0,False,False,70.75,121.0,0.5847107438016529,98.0,97.5-99,0.24510857880025802,0.20-0.30,-7.042762552431687,>2.00
absorption_vwap,38030,2021-12-02 09:40:00-05:00,MNQ.v.0,2021-12-02,first_30m,above_vwap,short,15941.75,15889.512876123295,15892.5,True,6.0,15,52.23712387670457,104.47424775340914,0.5,1.0,51.73712387670457,103.47424775340914,49.25,97.5,True,True,178.5,85.25,2.093841642228739,97.0,95-97.5,0.1760863391082079,0.10-0.20,1.1868701818052727,1.00-2.00
absorption_vwap,38575,2021-12-13 09:35:00-05:00,MNQ.v.0,2021-12-13,first_30m,below_vwap,long,16284.25,16299.059670652403,16216.25,True,1.0,15,14.809670652402929,29.619341304805857,0.5,1.0,14.309670652402929,28.619341304805857,-68.0,-137.0,True,False,46.5,103.25,0.45036319612590797,100.0,99-100,0.15503875968992248,0.10-0.20,-0.6892434397520677,0.50-1.00
absorption_vwap,38657,2021-12-14 09:55:00-05:00,MNQ.v.0,2021-12-14,first_30m,below_vwap,long,15926.5,15937.663454128484,15775.75,True,6.0,15,11.163454128483863,22.326908256967727,0.5,1.0,10.663454128483863,21.326908256967727,-150.75,-302.5,True,False,16.5,158.75,0.10393700787401575,99.0,97.5-99,0.24222488038277512,0.20-0.30,-0.3916311290125788,0.25-0.50
absorption_vwap,39042,2021-12-21 09:30:00-05:00,MNQ.v.0,2021-12-21,first_30m,below_vwap,long,15754.0,15768.083333333334,15642.75,True,1.0,15,14.08333333333394,28.16666666666788,0.5,1.0,13.58333333333394,27.16666666666788,-111.25,-223.5,True,False,24.0,148.75,0.16134453781512606,99.0,97.5-99,0.24146436453329873,0.20-0.30,-0.43879008178633594,0.25-0.50
absorption_vwap,39671,2022-01-03 09:55:00-05:00,MNQ.v.0,2022-01-03,first_30m,below_vwap,long,16317.0,16385.888355256036,16400.5,True,3.0,15,68.88835525603645,137.7767105120729,0.5,1.0,68.38835525603645,136.7767105120729,83.5,166.0,True,True,127.0,12.0,10.583333333333334,96.0,95-97.5,0.21222244055806644,0.20-0.30,-3.2841826019746017,>2.00
absorption_vwap,39825,2022-01-05 09:45:00-05:00,MNQ.v.0,2022-01-05,first_30m,above_vwap,short,16171.75,16157.747961220837,16157.75,True,1.0,15,14.002038779162831,28.004077558325662,0.5,1.0,13.502038779162831,27.004077558325662,14.0,27.0,True,True,49.25,76.0,0.6480263157894737,95.0,<=95,0.2662993572084481,0.20-0.30,0.5051253913374777,0.50-1.00
absorption_vwap,39877,2022-01-05 14:05:00-05:00,MNQ.v.0,2022-01-05,afternoon,below_vwap,long,16027.25,15848.25,15848.25,False,,15,-179.0,-358.0,0.5,1.0,-179.5,-359.0,-179.0,-359.0,False,False,2.5,212.5,0.011764705882352941,98.0,97.5-99,0.293021462536949,0.20-0.30,-3.380119579859527,>2.00
absorption_vwap,40057,2022-01-10 09:35:00-05:00,MNQ.v.0,2022-01-10,first_30m,below_vwap,long,15326.0,15338.132421308223,15191.25,True,1.0,15,12.132421308222547,24.264842616445094,0.5,1.0,11.632421308222547,23.264842616445094,-134.75,-270.5,True,False,20.25,173.5,0.11671469740634005,97.0,95-97.5,0.04695448023998957,0-0.10,-0.37978102438677597,0.25-0.50
absorption_vwap,40058,2022-01-10 09:40:00-05:00,MNQ.v.0,2022-01-10,first_30m,below_vwap,long,15318.75,15333.045012571478,15197.0,True,2.0,15,14.295012571477855,28.59002514295571,0.5,1.0,13.795012571477855,27.59002514295571,-121.75,-244.5,True,False,27.5,166.25,0.16541353383458646,95.0,<=95,0.254957507082153,0.20-0.30,-0.4726761546683859,0.25-0.50
absorption_vwap,40137,2022-01-11 09:45:00-05:00,MNQ.v.0,2022-01-11,first_30m,below_vwap,long,15507.0,15532.631587147982,15624.75,True,1.0,15,25.631587147981918,51.263174295963836,0.5,1.0,25.131587147981918,50.263174295963836,117.75,234.5,True,True,145.5,14.25,10.210526315789474,97.0,95-97.5,0.22874086625013237,0.20-0.30,-0.6514434941772382,0.50-1.00
absorption_vwap,40489,2022-01-18 09:35:00-05:00,MNQ.v.0,2022-01-18,first_30m,below_vwap,long,15294.0,15308.333394204128,15326.0,True,1.0,15,14.333394204128126,28.666788408256252,0.5,1.0,13.833394204128126,27.666788408256252,32.0,63.0,True,True,141.0,18.25,7.726027397260274,99.0,97.5-99,0.09485332864921833,0-0.10,-0.6042534004902073,0.50-1.00
absorption_vwap,40494,2022-01-18 10:00:00-05:00,MNQ.v.0,2022-01-18,morning,above_vwap,short,15338.25,15318.128997966125,15310.0,True,11.0,15,20.121002033874902,40.242004067749804,0.5,1.0,19.621002033874902,39.242004067749804,28.25,55.5,True,True,62.0,96.75,0.6408268733850129,96.0,95-97.5,0.2411187911911268,0.20-0.30,0.7858930217215844,0.50-1.00
absorption_vwap,40566,2022-01-19 09:30:00-05:00,MNQ.v.0,2022-01-19,first_30m,below_vwap,long,15266.0,15278.583333333336,15168.25,True,1.0,15,12.583333333335759,25.166666666671517,0.5,1.0,12.083333333335759,24.166666666671517,-97.75,-196.5,True,False,106.25,108.0,0.9837962962962963,99.0,97.5-99,0.040689000406890004,0-0.10,-0.40960260409610494,0.25-0.50
absorption_vwap,40572,2022-01-19 10:00:00-05:00,MNQ.v.0,2022-01-19,morning,above_vwap,short,15356.75,15320.656805252065,15140.0,True,1.0,15,36.09319474793483,72.18638949586966,0.5,1.0,35.59319474793483,71.18638949586966,216.75,432.5,True,True,229.75,8.0,28.71875,99.0,97.5-99,0.14193227091633465,0.10-0.20,1.0710117952570168,1.00-2.00
absorption_vwap,40893,2022-01-25 10:45:00-05:00,MNQ.v.0,2022-01-25,morning,above_vwap,short,14228.0,14159.629965407705,14087.25,True,1.0,15,68.37003459229527,136.74006918459054,0.5,1.0,67.87003459229527,135.74006918459054,140.75,280.5,True,True,213.25,5.25,40.61904761904762,96.0,95-97.5,0.282647758729542,0.20-0.30,0.7998061435651918,0.50-1.00
absorption_vwap,41035,2022-01-27 09:35:00-05:00,MNQ.v.0,2022-01-27,first_30m,below_vwap,long,14259.25,14280.7059368123,14234.0,True,1.0,15,21.455936812299115,42.91187362459823,0.5,1.0,20.955936812299115,41.91187362459823,-25.25,-51.5,True,False,150.5,80.25,1.8753894080996885,100.0,99-100,0.2613904519876566,0.20-0.30,-0.3115765011769703,0.25-0.50
absorption_vwap,41503,2022-02-04 09:35:00-05:00,MNQ.v.0,2022-02-04,first_30m,below_vwap,long,14458.25,14478.752325532761,14522.5,True,1.0,15,20.50232553276146,41.00465106552292,0.5,1.0,20.00232553276146,40.00465106552292,64.25,127.5,True,True,207.75,3.0,69.25,97.0,95-97.5,0.15529411764705883,0.10-0.20,-0.5859480150426766,0.50-1.00
absorption_vwap,41505,2022-02-04 09:45:00-05:00,MNQ.v.0,2022-02-04,first_30m,above_vwap,short,14554.5,14510.45344957867,14527.75,True,1.0,15,44.04655042132981,88.09310084265962,0.5,1.0,43.54655042132981,87.09310084265962,26.75,52.5,True,True,73.0,111.5,0.6547085201793722,95.0,<=95,0.13466502076085735,0.10-0.20,1.1728394233104202,1.00-2.00
absorption_vwap,41658,2022-02-08 09:30:00-05:00,MNQ.v.0,2022-02-08,first_30m,below_vwap,long,14512.5,14525.833333333334,14593.0,True,1.0,15,13.33333333333394,26.66666666666788,0.5,1.0,12.83333333333394,25.66666666666788,80.5,160.0,True,True,91.5,44.75,2.0446927374301676,98.0,97.5-99,0.08135091827930482,0-0.10,-0.3870331566621651,0.25-0.50
absorption_vwap,41816,2022-02-10 09:40:00-05:00,MNQ.v.0,2022-02-10,first_30m,above_vwap,short,14829.5,14921.25,14921.25,False,,15,-91.75,-183.5,0.5,1.0,-92.25,-184.5,-91.75,-184.5,False,False,19.0,199.5,0.09523809523809523,98.0,97.5-99,0.09537434430138293,0-0.10,0.8863305753711158,0.50-1.00
absorption_vwap,41817,2022-02-10 09:45:00-05:00,MNQ.v.0,2022-02-10,first_30m,above_vwap,short,14836.75,14922.25,14922.25,False,,15,-85.5,-171.0,0.5,1.0,-86.0,-172.0,-85.5,-172.0,False,False,5.5,192.25,0.02860858257477243,96.0,95-97.5,0.26410941675837135,0.20-0.30,0.9642341542308468,0.50-1.00
absorption_vwap,41942,2022-02-11 13:40:00-05:00,MNQ.v.0,2022-02-11,afternoon,below_vwap,long,14374.5,14264.75,14264.75,False,,15,-109.75,-219.5,0.5,1.0,-110.25,-220.5,-109.75,-220.5,False,False,19.0,166.25,0.11428571428571428,98.0,97.5-99,0.07335653155271325,0-0.10,-5.116260210303579,>2.00
absorption_vwap,41946,2022-02-11 14:00:00-05:00,MNQ.v.0,2022-02-11,afternoon,below_vwap,long,14329.25,14249.25,14249.25,False,,15,-80.0,-160.0,0.5,1.0,-80.5,-161.0,-80.0,-161.0,False,False,64.25,121.0,0.53099173553719,95.0,<=95,0.11396526772793053,0.10-0.20,-5.321874098543314,>2.00
absorption_vwap,42402,2022-02-22 09:30:00-05:00,MNQ.v.0,2022-02-22,first_30m,below_vwap,long,13888.5,13897.25,14004.75,True,1.0,15,8.75,17.5,0.5,1.0,8.25,16.5,116.25,231.5,True,True,220.25,26.5,8.31132075471698,100.0,99-100,0.2280809319435929,0.20-0.30,-0.25751072961373395,0.25-0.50
absorption_vwap,42481,2022-02-23 09:35:00-05:00,MNQ.v.0,2022-02-23,first_30m,above_vwap,short,14016.5,14003.30351855352,13773.5,True,1.0,15,13.196481446480902,26.392962892961805,0.5,1.0,12.696481446480902,25.392962892961805,243.0,485.0,True,True,250.25,14.75,16.966101694915253,100.0,99-100,0.14876978828914741,0.10-0.20,0.3020365770699424,0.25-0.50
absorption_vwap,42562,2022-02-24 09:50:00-05:00,MNQ.v.0,2022-02-24,first_30m,above_vwap,short,13319.25,13488.0,13488.0,False,,15,-168.75,-337.5,0.5,1.0,-169.25,-338.5,-168.75,-338.5,False,False,72.75,182.5,0.39863013698630134,95.0,<=95,0.29840142095914746,0.20-0.30,1.5446766435885837,1.00-2.00
absorption_vwap,42636,2022-02-25 09:30:00-05:00,MNQ.v.0,2022-02-25,first_30m,above_vwap,short,13990.75,13970.5,14072.75,True,1.0,15,20.25,40.5,0.5,1.0,19.75,39.5,-82.0,-165.0,True,False,158.75,87.75,1.809116809116809,95.0,<=95,0.08111762054979721,0-0.10,0.36502929247408744,0.25-0.50
absorption_vwap,43183,2022-03-08 09:35:00-05:00,MNQ.v.0,2022-03-08,first_30m,below_vwap,long,13247.0,13272.93344986747,13284.25,True,1.0,15,25.9334498674707,51.8668997349414,0.5,1.0,25.4334498674707,50.8668997349414,37.25,73.5,True,True,126.75,123.0,1.0304878048780488,100.0,99-100,0.18392818042478654,0.10-0.20,-0.6682754508641305,0.50-1.00
absorption_vwap,43495,2022-03-14 09:35:00-04:00,MNQ.v.0,2022-03-14,first_30m,below_vwap,long,13232.5,13244.352769181303,13365.75,True,1.0,15,11.852769181303302,23.705538362606603,0.5,1.0,11.352769181303302,22.705538362606603,133.25,265.5,True,True,160.5,26.0,6.173076923076923,95.0,<=95,0.05751848808545604,0-0.10,-0.38135642337890885,0.25-0.50
absorption_vwap,43575,2022-03-15 09:45:00-04:00,MNQ.v.0,2022-03-15,first_30m,below_vwap,long,13117.75,13146.226391728673,13318.25,True,1.0,15,28.476391728672752,56.952783457345504,0.5,1.0,27.976391728672752,55.952783457345504,200.5,400.0,True,True,207.0,8.5,24.352941176470587,95.0,<=95,0.143917761279269,0.10-0.20,-0.773767448872811,0.50-1.00
absorption_vwap,43654,2022-03-16 09:50:00-04:00,MNQ.v.0,2022-03-16,first_30m,above_vwap,short,13725.25,13692.736107500947,13811.25,True,3.0,15,32.51389249905333,65.02778499810665,0.5,1.0,32.01389249905333,64.02778499810665,-86.0,-173.0,True,False,35.0,141.25,0.24778761061946902,96.0,95-97.5,0.22724582790862824,0.20-0.30,0.902276506068505,0.50-1.00
absorption_vwap,43656,2022-03-16 10:00:00-04:00,MNQ.v.0,2022-03-16,morning,above_vwap,short,13715.0,13700.242866422492,13817.0,True,1.0,15,14.757133577508284,29.51426715501657,0.5,1.0,14.257133577508284,28.51426715501657,-102.0,-205.0,True,False,24.75,151.5,0.16336633663366337,97.0,95-97.5,0.1779148380974973,0.10-0.20,0.41296549147218453,0.25-0.50
absorption_vwap,43713,2022-03-16 14:45:00-04:00,MNQ.v.0,2022-03-16,afternoon,below_vwap,long,13679.0,13719.771733035386,13954.75,True,1.0,14,40.771733035386205,81.54346607077241,0.5,1.0,40.271733035386205,80.54346607077241,275.75,550.5,True,True,278.0,33.5,8.298507462686567,96.0,95-97.5,0.17964071856287425,0.10-0.20,-1.004048722743412,1.00-2.00
absorption_vwap,43715,2022-03-16 14:55:00-04:00,MNQ.v.0,2022-03-16,afternoon,above_vwap,short,13734.25,13720.210768201016,13954.75,True,1.0,12,14.039231798984474,28.07846359796895,0.5,1.0,13.539231798984474,27.07846359796895,-220.5,-442.0,True,False,33.25,222.75,0.14927048260381592,97.0,95-97.5,0.08949880668257756,0-0.10,0.34699837229079894,0.25-0.50
absorption_vwap,43728,2022-03-17 09:30:00-04:00,MNQ.v.0,2022-03-17,first_30m,above_vwap,short,13876.25,13861.416666666666,13887.25,True,1.0,15,14.83333333333394,29.66666666666788,0.5,1.0,14.33333333333394,28.66666666666788,-11.0,-23.0,True,False,43.75,136.75,0.31992687385740404,98.0,97.5-99,0.0735363439238239,0-0.10,0.3186574903365839,0.25-0.50
absorption_vwap,44276,2022-03-28 09:40:00-04:00,MNQ.v.0,2022-03-28,first_30m,above_vwap,short,14856.5,14829.203713341645,14875.0,True,1.0,15,27.296286658354802,54.592573316709604,0.5,1.0,26.796286658354802,53.592573316709604,-18.5,-38.0,True,False,77.5,55.75,1.390134529147982,98.0,97.5-99,0.03299422601044817,0-0.10,0.8923712947491274,0.50-1.00
